0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	2	2	0	
10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	2	2	0	
10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	
2	10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	
2	2	10	10	10	10	10	10	10	10	10	0	0	0	2	2	0	0	0	0	
2	2	2	2	2	2	10	10	10	2	2	0	0	0	2	2	0	0	0	0	
2	2	2	2	2	2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	
2	2	2	2	2	2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	
2	2	2	2	2	2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	
2	2	2	2	2	2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	
2	2	2	2	2	2	10	10	10	2	2	2	0	0	0	0	2	2	0	0	
2	2	2	2	2	2	10	16	16	2	2	2	0	0	0	0	2	2	0	0	
2	2	2	2	2	2	10	16	16	2	2	2	2	0	0	0	0	0	0	0	
2	2	2	2	2	2	10	16	16	2	2	2	2	2	0	0	0	0	0	0	
2	2	2	2	2	2	10	16	16	2	2	2	2	2	2	2	2	2	2	2	
2	2	2	2	2	2	16	16	16	10	10	10	10	10	10	10	10	10	10	10	
2	2	2	2	2	2	16	16	16	10	10	10	10	10	10	10	10	10	10	10	
2	2	2	2	2	2	16	16	16	2	2	2	2	2	2	2	2	2	2	2	
2	2	2	2	2	2	16	16	16	2	2	2	2	2	2	2	2	2	2	2	
