12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
13	13	13	15	2	2	2	2	2	2	2	7	12	12	12	12	12	12	12	12	
2	2	2	2	2	2	2	2	2	2	2	2	2	7	12	12	12	12	12	12	
5	5	5	5	14	2	2	2	2	2	2	2	2	2	2	2	7	13	13	13	
12	12	12	12	12	14	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	2	2	2	2	2	2	2	2	2	6	5	5	5	5	
12	12	12	12	12	15	2	2	2	2	2	2	2	2	6	12	12	12	12	12	
13	13	13	13	15	2	2	2	2	2	2	2	2	6	12	12	12	12	12	12	
2	2	2	2	2	2	2	2	2	2	2	2	6	12	12	12	12	12	12	12	
2	2	2	2	2	2	2	2	2	2	2	6	12	12	12	12	12	12	12	12	
2	2	2	2	2	2	2	2	2	2	2	12	12	12	12	12	12	12	12	12	
